Source Env Mean Reward,Source Env Std Reward,Target Env Mean Reward,Target Env Std Reward
121.00514019999999,43.74614836352794,275.2380546,5.775039354043366
296.97669030000003,1.389166677431039,89.8822887,4.391518375967704
